"category_name","Name","Link","Pieces","Set","year"
"The Hobbit and The Lord of the Rings","Attack on Weathertop","https://www.bricklink.com/v2/catalog/catalogitem.page?S=9472-1",406," The Hobbit and The Lord of the Rings: The Lord of the Rings","2012"
"The Hobbit and The Lord of the Rings","The Mines of Moria","https://www.bricklink.com/v2/catalog/catalogitem.page?S=9473-1",730," The Hobbit and The Lord of the Rings: The Lord of the Rings","2012"
"The Hobbit and The Lord of the Rings","The Battle of Helm's Deep","https://www.bricklink.com/v2/catalog/catalogitem.page?S=9474-1",1332," The Hobbit and The Lord of the Rings: The Lord of the Rings","2012"
"The Hobbit and The Lord of the Rings","The Orc Forge","https://www.bricklink.com/v2/catalog/catalogitem.page?S=9476-1",347," The Hobbit and The Lord of the Rings: The Lord of the Rings","2012"
"The Hobbit and The Lord of the Rings","The Tower of Orthanc","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10237-1",2335," The Hobbit and The Lord of the Rings: The Lord of the Rings","2013"
"The Hobbit and The Lord of the Rings","Rivendell","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10316-1",6074," The Hobbit and The Lord of the Rings: The Lord of the Rings","2023"
"The Hobbit and The Lord of the Rings","Barad-dûr","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10333-1",5431," The Hobbit and The Lord of the Rings: The Lord of the Rings","2024"
"The Hobbit and The Lord of the Rings","Frodo with Cooking Corner polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30210-1",29," The Hobbit and The Lord of the Rings: The Lord of the Rings","2012"
"The Hobbit and The Lord of the Rings","Uruk-hai with Ballista polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30211-1",16," The Hobbit and The Lord of the Rings: The Lord of the Rings","2012"
"The Hobbit and The Lord of the Rings","Mirkwood Elf Guard polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30212-1",22," The Hobbit and The Lord of the Rings: The Hobbit","2012"
"The Hobbit and The Lord of the Rings","Gandalf at Dol Guldur polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30213-1",25," The Hobbit and The Lord of the Rings: The Hobbit","2012"
"The Hobbit and The Lord of the Rings","Legolas Greenleaf polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30215-1",29," The Hobbit and The Lord of the Rings: The Hobbit","2014"
"The Hobbit and The Lord of the Rings","Lake-town Guard polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30216-1",27," The Hobbit and The Lord of the Rings: The Hobbit","2013"
"The Hobbit and The Lord of the Rings","Fell Beast","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40693-1",264," The Hobbit and The Lord of the Rings: The Lord of the Rings","2024"
"The Hobbit and The Lord of the Rings","Riddles for The Ring","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79000-1",98," The Hobbit and The Lord of the Rings: The Hobbit","2012"
"The Hobbit and The Lord of the Rings","Escape from Mirkwood Spiders","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79001-1",280," The Hobbit and The Lord of the Rings: The Hobbit","2012"
"The Hobbit and The Lord of the Rings","Attack of the Wargs","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79002-1",378," The Hobbit and The Lord of the Rings: The Hobbit","2012"
"The Hobbit and The Lord of the Rings","An Unexpected Gathering","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79003-1",623," The Hobbit and The Lord of the Rings: The Hobbit","2012"
"The Hobbit and The Lord of the Rings","Barrel Escape","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79004-1",313," The Hobbit and The Lord of the Rings: The Hobbit","2012"
"The Hobbit and The Lord of the Rings","The Wizard Battle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79005-1",103," The Hobbit and The Lord of the Rings: The Lord of the Rings","2013"
"The Hobbit and The Lord of the Rings","The Council of Elrond","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79006-1",225," The Hobbit and The Lord of the Rings: The Lord of the Rings","2013"
"The Hobbit and The Lord of the Rings","Battle at the Black Gate","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79007-1",634," The Hobbit and The Lord of the Rings: The Lord of the Rings","2013"
"The Hobbit and The Lord of the Rings","Pirate Ship Ambush","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79008-1",717," The Hobbit and The Lord of the Rings: The Lord of the Rings","2013"
"The Hobbit and The Lord of the Rings","The Goblin King Battle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79010-1",799," The Hobbit and The Lord of the Rings: The Hobbit","2012"
"The Hobbit and The Lord of the Rings","Dol Guldur Ambush","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79011-1",205," The Hobbit and The Lord of the Rings: The Hobbit","2013"
"The Hobbit and The Lord of the Rings","Mirkwood Elf Army","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79012-1",250," The Hobbit and The Lord of the Rings: The Hobbit","2013"
"The Hobbit and The Lord of the Rings","Lake-town Chase","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79013-1",448," The Hobbit and The Lord of the Rings: The Hobbit","2013"
"The Hobbit and The Lord of the Rings","Dol Guldur Battle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79014-1",763," The Hobbit and The Lord of the Rings: The Hobbit","2013"
"The Hobbit and The Lord of the Rings","Witch-king Battle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79015-1",86," The Hobbit and The Lord of the Rings: The Hobbit: The Battle of the Five Armies","2014"
"The Hobbit and The Lord of the Rings","Attack on Lake-town","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79016-1",292," The Hobbit and The Lord of the Rings: The Hobbit: The Battle of the Five Armies","2014"
"The Hobbit and The Lord of the Rings","The Battle of Five Armies","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79017-1",446," The Hobbit and The Lord of the Rings: The Hobbit: The Battle of the Five Armies","2014"
"The Hobbit and The Lord of the Rings","The Lonely Mountain","https://www.bricklink.com/v2/catalog/catalogitem.page?S=79018-1",846," The Hobbit and The Lord of the Rings: The Hobbit: The Battle of the Five Armies","2014"
"The Hobbit and The Lord of the Rings","Azog - San Diego Comic-Con 2013 Exclusive blister pack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=comcon031-1",3," The Hobbit and The Lord of the Rings: The Hobbit","2013"
"The Hobbit and The Lord of the Rings","Micro Scale Bag End - San Diego Comic-Con 2013 Exclusive","https://www.bricklink.com/v2/catalog/catalogitem.page?S=comcon033-1",126," The Hobbit and The Lord of the Rings: The Hobbit","2013"
"The Hobbit and The Lord of the Rings","Mirkwood Elf - Desolation of Smaug Promotional","https://www.bricklink.com/v2/catalog/catalogitem.page?S=ELF-1",2," The Hobbit and The Lord of the Rings: The Hobbit","2013"
"Town","Canada Post Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=105-1",57," Town: Classic Town: Post Office","1984"
"Town","UNICEF Van","https://www.bricklink.com/v2/catalog/catalogitem.page?S=106-1",50," Town: Classic Town: Off-Road","1985"
"Town","Canada Post Mail Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=107-2",122," Town: Classic Town: Post Office","1985"
"Town","T-Junction Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=300-1",2," Town: Classic Town: Supplemental","1978"
"Town","Curved Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=301-1",2," Town: Classic Town: Supplemental","1978"
"Town","Straight Road Plates (without crosswalk)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=302-1",2," Town: Classic Town: Supplemental","1983"
"Town","Straight Road Plates (with crosswalk)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=302-2",2," Town: Classic Town: Supplemental","1978"
"Town","Garage","https://www.bricklink.com/v2/catalog/catalogitem.page?S=361-2",75," Town: Classic Town: Traffic","1979"
"Town","Fire Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=374-1",307," Town: Classic Town: Fire","1978"
"Town","Town House with Garden","https://www.bricklink.com/v2/catalog/catalogitem.page?S=376-2",222," Town: Classic Town: Building","1978"
"Town","Shell Service Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=377-1",179," Town: Classic Town: Gas Station","1978"
"Town","Bus Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=379-1",154," Town: Classic Town: Traffic","1979"
"Town","Police Headquarters","https://www.bricklink.com/v2/catalog/catalogitem.page?S=381-2",348," Town: Classic Town: Police","1979"
"Town","Police Units","https://www.bricklink.com/v2/catalog/catalogitem.page?S=540-2",33," Town: Classic Town: Police","1979"
"Town","Street Crew","https://www.bricklink.com/v2/catalog/catalogitem.page?S=542-1",34," Town: Classic Town: Construction","1979"
"Town","T Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=551-1",2," Town: Classic Town: Supplemental","1979"
"Town","Curved Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=552-1",2," Town: Classic Town: Supplemental","1979"
"Town","Straight Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=553-1",2," Town: Classic Town: Supplemental","1979"
"Town","Exxon Fuel Pumper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=554-1",65," Town: Classic Town: Gas Station","1979"
"Town","Emergency Van (Fire)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=556-1",56," Town: Classic Town: Fire","1979"
"Town","Road Crane","https://www.bricklink.com/v2/catalog/catalogitem.page?S=558-1",46," Town: Classic Town: Construction","1979"
"Town","Town House with Garden","https://www.bricklink.com/v2/catalog/catalogitem.page?S=560-1",222," Town: Classic Town: Building","1979"
"Town","Coast Guard Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=575-1",281," Town: Classic Town: Coast Guard","1978"
"Town","Coast Guard Station (Canadian Edition)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=575-2",284," Town: Classic Town: Coast Guard","1978"
"Town","Police Headquarters","https://www.bricklink.com/v2/catalog/catalogitem.page?S=588-1",348," Town: Classic Town: Police","1979"
"Town","Engine Company No. 9","https://www.bricklink.com/v2/catalog/catalogitem.page?S=590-1",308," Town: Classic Town: Fire","1978"
"Town","Police Patrol","https://www.bricklink.com/v2/catalog/catalogitem.page?S=600-2",16," Town: Classic Town: Police","1978"
"Town","Shell Gas Pump","https://www.bricklink.com/v2/catalog/catalogitem.page?S=601-1",9," Town: Classic Town: Gas Station","1978"
"Town","Fire Chief's Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=602-1",17," Town: Classic Town: Fire","1978"
"Town","Sidecar","https://www.bricklink.com/v2/catalog/catalogitem.page?S=603-1",16," Town: Classic Town: Traffic","1978"
"Town","Shell Service Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=604-1",14," Town: Classic Town: Gas Station","1978"
"Town","Street Sweeper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=605-1",12," Town: Classic Town: Traffic","1978"
"Town","Ambulance","https://www.bricklink.com/v2/catalog/catalogitem.page?S=606-1",18," Town: Classic Town: Hospital","1978"
"Town","Mini Loader","https://www.bricklink.com/v2/catalog/catalogitem.page?S=607-1",14," Town: Classic Town: Construction","1979"
"Town","Taxi","https://www.bricklink.com/v2/catalog/catalogitem.page?S=608-2",17," Town: Classic Town: Traffic","1979"
"Town","Fireman's Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=620-1",25," Town: Classic Town: Fire","1978"
"Town","Police Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=621-1",27," Town: Classic Town: Police","1978"
"Town","Tipper Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=622-1",29," Town: Classic Town: Construction","1978"
"Town","Medic's Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=623-1",26," Town: Classic Town: Hospital","1978"
"Town","Tractor","https://www.bricklink.com/v2/catalog/catalogitem.page?S=625-1",25," Town: Classic Town: Construction","1978"
"Town","Red Cross Helicopter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=626-2",37," Town: Classic Town: Hospital","1978"
"Town","Fire Truck and Trailer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=640-2",37," Town: Classic Town: Fire","1978"
"Town","Excavator","https://www.bricklink.com/v2/catalog/catalogitem.page?S=641-1",30," Town: Classic Town: Construction","1978"
"Town","Tow Truck and Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=642-1",35," Town: Classic Town: Wrecker","1978"
"Town","Flatbed Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=643-1",27," Town: Classic Town: Traffic","1978"
"Town","Police Mobile Patrol","https://www.bricklink.com/v2/catalog/catalogitem.page?S=644-2",33," Town: Classic Town: Police","1978"
"Town","Police Helicopter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=645-1",52," Town: Classic Town: Police","1979"
"Town","Auto Service Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=646-1",35," Town: Classic Town: Wrecker","1979"
"Town","Mobile Crane","https://www.bricklink.com/v2/catalog/catalogitem.page?S=670-1",46," Town: Classic Town: Construction","1978"
"Town","Shell Fuel Pumper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=671-1",63," Town: Classic Town: Gas Station","1978"
"Town","Fire Engine","https://www.bricklink.com/v2/catalog/catalogitem.page?S=672-1",56," Town: Classic Town: Fire","1978"
"Town","Rally Repair Crew","https://www.bricklink.com/v2/catalog/catalogitem.page?S=673-1",45," Town: Classic Town: Traffic","1978"
"Town","Forklift & Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=674-1",43," Town: Classic Town: Construction","1978"
"Town","Snack Bar","https://www.bricklink.com/v2/catalog/catalogitem.page?S=675-1",56," Town: Classic Town: Food & Drink","1979"
"Town","Milk Delivery Truck - Tine","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1029-1",87," Town: Classic Town: Food & Drink","1999"
"Town","Air Patrol","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1068-1",15," Town: Extreme Team","1999"
"Town","Speedboat","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1069-1",17," Town: Classic Town: Harbor","1999"
"Town","Stunt Flyer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1070-1",15," Town: Extreme Team","1999"
"Town","Road Burner","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1088-1",25," Town: Extreme Team","1999"
"Town","Race Buggy","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1096-1",18," Town: Classic Town: Race","1999"
"Town","Res-Q Runner","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1097-1",12," Town: Res-Q","1999"
"Town","Hang Glider","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1098-1",14," Town: Extreme Team","1998"
"Town","Sky Pirates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1100-1",100," Town: Classic Town: Airport","2001"
"Town","Air Police polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1149-1",24," Town: Town Jr.: Police","2002"
"Town","Space Port Moon Buggy","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1180-1",21," Town: Space Port","1999"
"Town","Space Port Spacecraft","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1181-1",18," Town: Space Port","1999"
"Town","Fire Formula","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1188-1",31," Town: Extreme Team","1999"
"Town","Rocket Boat","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1189-1",24," Town: Extreme Team","1999"
"Town","Retro Buggy","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1190-1",40," Town: Extreme Team","1999"
"Town","Try Bird","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1191-1",25," Town: Extreme Team","1999"
"Town","Biker with Bicycle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1196-1",2," Town","2000"
"Town","Telekom Race Cyclist and Television Motorbike","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1197-1",15," Town","2000"
"Town","Service Team - 2 Bikers with Service Tools","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1198-1",61," Town","2000"
"Town","Winning Team","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1199-1",69," Town","2000"
"Town","Helicopter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1246-1",21," Town: Classic Town: Police","1999"
"Town","Patrol Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1247-1",28," Town: Classic Town: Police","1999"
"Town","Fire Boat","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1248-1",19," Town: Classic Town: Fire","1999"
"Town","Tri-motorbike","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1249-1",16," Town: Classic Town: Hospital","1999"
"Town","Dragster","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1250-1",20," Town: Classic Town: Race","1999"
"Town","Go-Cart","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1251-1",21," Town: Classic Town: Race","1999"
"Town","Shell Tanker","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1252-1",103," Town: Town Jr.: Gas Station","1999"
"Town","Shell Car Transporter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1253-1",98," Town: Town Jr.: Gas Station","1999"
"Town","Shell Select Shop","https://www.bricklink.com/v2/catalog/catalogitem.page?S=1254-1",147," Town: Town Jr.: Gas Station","1999"
